Age	Temperature
2.15	-2.05868720886527
2.152	-2.1925725392179
2.154	-2.09365552498786
2.156	-2.10879004074893
2.158	-2.08795626977946
2.16	-2.00461037080856
2.162	-1.98102948700371
2.164	-2.05267696570689
2.166	-1.91024474332405
2.168	-1.85047256016766
2.17	-1.86197229684734
2.172	-1.69708487565228
2.174	-1.75346397132404
2.176	-1.67917906318771
2.178	-1.41039180067706
2.18	-1.47461750410278
2.182	-1.42453304919417
2.184	-1.37169078907666
2.186	-1.12214433904306
2.188	-1.25835783889246
2.19	-1.38506344024148
2.192	-0.087930892415148
2.194	-1.52106296471248
2.196	-1.91385440712512
2.198	-1.70593845306827
2.2	-1.85047256016766
2.202	-1.9352064433782
2.204	-1.76357318482771
2.206	-1.80712779786914
2.208	-1.71734972074887
2.21	-1.39942816853306
2.212	-1.41584562552691
2.214	-1.43209558059235
2.216	-1.32056910843062
2.218	-1.4049193273936
2.22	-1.48506520286184
2.222	-1.80712779786914
2.224	-1.51597434107511
2.226	-1.23793791257897
2.228	-1.39170908359346
2.23	-1.06754295034559
2.232	-1.34120331703759
2.234	-1.52309340758104
2.236	-1.74496895557123
2.238	-1.81913439219151
2.24	-1.96761713104821
2.242	-2.07640400434603
2.244	-1.82310554350507
2.246	-1.77192719201764
2.248	-1.57586624271236
2.25	-1.25596730942816
2.252	-1.45137583363819
2.254	-1.62385164273961
2.256	-0.779549284465876
2.258	-1.02092169660185
2.26	-0.986989544840566
2.262	-1.21362173442218
2.264	-1.42669747839395
2.266	-1.08721073875663
2.268	-1.07411962754561
2.27	-1.06094547435743
2.272	-1.66100645753803
2.274	-1.64256475413054
2.276	-1.62855549163821
2.278	-1.61439258556423
2.28	-1.98302202357583
2.282	-1.88232967425802
2.284	-1.73210531092683
2.286	-1.82310554350507
2.288	-1.86197229684734
2.29	-1.7826923018908
2.292	-1.39942816853306
2.294	-1.35482175270181
2.296	-1.30899799761513
2.298	-0.973268134175209
2.3	-1.21362173442218
2.302	-1.03835796497213
2.304	-0.307223882307138
2.306	-1.27381977817847
2.308	-1.67012625341407
2.31	-1.43209558059235
2.312	-1.15143136903825
2.314	-1.40711055689572
2.316	-1.62855549163821
2.318	-1.64905010460747
2.32	-1.66830766234592
2.322	-1.68816517475373
2.324	-1.63324226904236
2.326	-1.57586624271236
2.328	-1.51597434107511
2.33	-1.55122064947815
2.332	-1.58560192696426
2.334	-1.51597434107511
2.336	-1.64534825538071
2.338	-1.65825741340132
2.34	-1.6048648075074
2.342	-1.46726080612733
2.344	-1.20134425831366
2.346	-1.23431071222543
2.348	-1.08721073875663
2.35	-1.07411962754561
2.352	-1.07411962754561
2.354	-1.23793791257897
2.356	-1.41584562552691
2.358	-1.57586624271236
2.36	-1.88456463899934
2.362	-1.41039180067706
2.364	-1.49026183784088
2.366	-1.56606067404907
2.368	-1.66100645753803
2.37	-1.82310554350507
2.372	-1.72431700922848
2.374	-1.61723750520722
2.376	-1.49957020909165
2.378	-1.37169078907666
2.38	-1.17904300991285
2.382	-0.966375442509092
2.384	-1.0276447707233
2.386	-1.08721073875663
2.388	-1.14510129576442
2.39	-1.20134425831366
2.392	-1.25596730942816
2.394	-1.11957721644041
2.396	-0.973268134175209
2.398	-0.411502923770747
2.4	-1.43747518271954
2.402	-1.45350335894419
2.404	-1.57586624271236
2.406	-1.63324226904236
2.408	-1.68816517475373
2.41	-1.34348068655883
2.412	-1.22581951832274
2.414	-1.12598888039851
2.416	-1.02092169660185
2.418	-0.980139488759135
2.42	-1.45350335894419
2.422	-1.36608673556027
2.424	-1.28914958869271
2.426	-1.36608673556027
2.428	-1.51902966211152
2.43	-1.75346397132404
2.432	-2.03432853769254
2.434	-1.99617772326291
2.436	-2.04661395238287
2.438	-2.07640400434603
2.44	-1.82310554350507
2.442	-1.64256475413054
2.444	-1.89197581213492
2.446	-1.64905010460747
2.448	-1.36046373587259
2.45	-1.70593845306827
2.452	-1.49544037899293
2.454	-1.24997721942542
2.456	-1.09372524930486
2.458	-0.993818340979243
2.46	-0.896266484556592
2.462	-1.2973496058557
2.464	-1.13875088195395
2.466	-1.12598888039851
2.468	-0.609672724381911
2.47	-1.02092169660185
2.472	-1.6048648075074
2.474	-1.64256475413054
2.476	-1.67917906318771
2.478	-1.58560192696426
2.48	-1.8748409435688
2.482	-2.07640400434603
2.484	-2.08795626977946
2.486	-2.23786350151449
2.488	-2.06167262567784
2.49	-1.86577526805405
2.492	-1.86956316036572
2.494	-1.69263330857905
2.496	-1.62573523319586
2.498	-1.55618492922136
2.5	-1.41584562552691
2.502	-1.40929879908334
2.504	-1.40272510819937
2.506	-1.52613371502078
2.508	-1.56113159190389
2.51	-1.16403064617848
2.512	-1.7234483844118
2.514	-2.1186761719145
2.516	-2.00267262505423
2.518	-2.08795626977946
2.52	-2.16321076026115
2.522	-2.10657109859277
2.524	-2.06286312483742
2.526	-2.01549789450485
2.528	-2.07348371095261
2.53	-1.98102948700371
2.532	-1.87709384801777
2.534	-1.7517701185227
2.536	-1.65181938731086
2.538	-1.24396743305163
2.54	-0.719051592606767
2.542	-0.593677672605952
2.544	-0.787010346754699
2.546	-0.966375442509092
2.548	-1.32056910843062
2.55	-1.26193774076701
2.552	-1.39942816853306
2.554	-1.45350335894419
2.556	-1.42128083906548
2.558	-1.35482175270181
2.56	-1.73210531092683
2.562	-1.54123909260809
2.564	-1.50574332700771
2.566	-1.46936636660931
2.568	-1.28562363290379
2.57	-1.55618492922136
2.572	-1.55618492922136
2.574	-1.07411962754561
2.576	-1.14510129576442
2.578	-0.848804810126832
2.58	-1.18898678710495
2.582	-1.10410553899709
2.584	-1.03434681584047
2.586	-1.041027870373
2.588	-1.25596730942816
2.59	-1.39942816853306
2.592	-1.67917906318771
2.594	-1.70593845306827
2.596	-1.39612448868015
2.598	-1.63604615622608
2.6	-1.57586624271236
2.602	-1.55618492922136
2.604	-1.79335048319739
2.606	-1.88456463899934
2.608	-1.56802739253378
2.61	-1.55915503854018
2.612	-1.54922999661852
2.614	-1.32056910843062
2.616	-1.30899799761513
2.618	-1.00741230756741
2.62	-1.11314505951944
2.622	-1.43532555950632
2.624	-0.889136533034425
2.626	-0.749480781673985
2.628	-0.934393144959097
2.63	-1.36046373587259
2.632	-1.18028879781296
2.634	-0.394367016103667
2.636	-1.3615898532945
2.638	-0.938590532731198
2.64	-1.45031096912307
2.642	-1.55022567626664
2.644	-1.51597434107511
2.646	-1.85662273805105
2.648	-1.69263330857905
2.65	-1.87934136176894
2.652	-1.63977514621106
2.654	-1.46726080612733
2.656	-1.53923428175635
2.658	-1.51597434107511
2.66	-1.03835796497213
2.662	-1.14763576380677
2.664	-1.24997721942542
2.666	-0.955302658360194
2.668	-1.24155799506788
2.67	-1.02092169660185
2.672	-1.00741230756741
2.674	-1.12342667152959
2.676	-0.723639063387106
2.678	-0.94696206393029
2.68	-1.24997721942542
2.682	-1.27026338983728
2.684	-1.38506344024148
2.686	-1.45668914202843
2.688	-1.80309443544739
2.69	-1.92814714289306
2.692	-1.86349529703419
2.694	-1.40272510819937
2.696	-1.69886087183043
2.698	-1.61723750520722
2.7	-1.64534825538071
2.702	-1.6077303738866
2.704	-1.80066691258688
2.706	-1.69263330857905
2.708	-1.77856456329987
2.71	-1.90443877148382
2.712	-1.95122440559447
2.714	-1.81274829563281
2.716	-1.93871444767217
2.718	-1.68816517475373
2.72	-1.91024474332405
2.722	-2.07055045987816
2.724	-1.8748409435688
2.726	-1.57586624271236
2.728	-1.59719291091785
2.73	-1.56310533238186
2.732	-1.25835783889246
2.734	-1.36046373587259
2.736	-1.28562363290379
2.738	-0.896266484556592
2.74	-1.05697698940635
2.742	-1.0114739909117
2.744	-0.749480781673985
2.746	-0.88198477992274
2.748	-0.791476255013346
2.75	-1.21973056898052
2.752	-1.20503588684379
2.754	-1.20134425831366
2.756	-1.25357363457787
2.758	-1.01282619524601
2.76	-1.36271521167571
2.762	-1.21362173442218
2.764	-1.37057149227682
2.766	-1.38506344024148
2.768	-1.21117262426494
2.77	-0.896266484556592
2.772	-1.00334301224547
2.774	-0.986989544840566
2.776	-0.734311429765918
2.778	-1.02092169660185
2.78	-0.734311429765918
2.782	-0.752503821441844
2.784	-0.757031623721079
2.786	-1.03434681584047
2.788	-0.938590532731198
2.79	-1.10021911413939
2.792	-0.734311429765918
2.794	-1.09112192471211
2.796	-1.12598888039851
2.798	-1.54623871612926
2.8	-1.27973145956208
2.802	-1.53118662867445
2.804	-1.61249253690983
2.806	-1.34689101292547
2.808	-1.62573523319586
2.81	-0.993818340979243
2.812	-1.40162687672458
2.814	-0.966375442509092
2.816	-1.47461750410278
2.818	-1.52106296471248
2.82	-1.18526390137494
2.822	-1.08721073875663
2.824	-0.966375442509092
2.826	-0.609672724381911
2.828	-1.07411962754561
2.83	-0.989723612330494
2.832	-1.11957721644041
2.834	-1.29149633580733
2.836	-1.19517554104041
2.838	-0.749480781673985
2.84	-1.35482175270181
2.842	-1.25237561687898
2.844	-1.38061795973665
2.846	-1.37504414253813
2.848	-1.29149633580733
2.85	-1.42669747839395
2.852	-1.51393387886884
2.854	-1.31479319438833
2.856	-0.688259205939256
2.858	-1.27144963494611
2.86	-1.65181938731086
2.862	-0.980139488759135
2.864	-1.38838964540139
2.866	-0.809259607321444
2.868	-0.993818340979243
2.87	-1.00741230756741
2.872	-1.15143136903825
2.874	-1.08981902290837
2.876	-1.03434681584047
2.878	-1.22216853282551
2.88	-1.11314505951944
2.882	-1.47775944614363
2.884	-1.46409698786199
2.886	-1.41584562552691
2.888	-1.52613371502078
2.89	-1.23793791257897
2.892	-1.26193774076701
2.894	-1.28326910212503
2.896	-1.1765490175758
2.898	-1.32517598128482
2.9	-0.959461375161147
2.902	-1.30899799761513
2.904	-1.02092169660185
2.906	-1.03032811009873
2.908	-1.51597434107511
2.91	-0.924569050812834
2.912	-1.2973496058557
2.914	-1.24997721942542
2.916	-1.01417755503647
2.918	-1.2973496058557
2.92	-0.695991489906287
2.922	-1.31247743170629
2.924	-1.47146900849091
2.926	-1.2973496058557
2.928	-1.74069725913294
2.93	-1.30899799761513
2.932	-1.9352064433782
2.934	-1.2038061434461
2.936	-1.35482175270181
2.938	-1.06094547435743
2.94	-0.993818340979243
2.942	-0.633491013702786
2.944	-0.553281061672042
2.946	-1.04768797272039
2.948	-0.633491013702786
2.95	-0.867615713560157
2.952	-0.235733780981639
2.954	-0.879117965534012
2.956	-0.688259205939256
2.958	-0.938590532731198
2.96	-0.896266484556592
2.962	-1.01687774221687
2.964	-0.938590532731198
2.966	-1.19146469550456
2.968	-1.35482175270181
2.97	-1.42128083906548
2.972	-1.47461750410278
2.974	-1.6048648075074
2.976	-1.10927591287209
2.978	-1.58560192696426
2.98	-1.37727593371259
2.982	-1.43747518271954
2.984	-1.1765490175758
2.986	-1.24396743305163
2.988	-0.593677672605952
2.99	-0.976019234297732
2.992	-1.56606067404907
2.994	-1.0114739909117
2.996	-1.02092169660185
2.998	-1.30551160824129
3	-1.23188862025901
3.002	-1.83100148723809
3.004	-1.55618492922136
3.006	-1.7234483844118
3.008	-1.55420133341739
3.01	-1.58560192696426
3.012	-1.65181938731086
3.014	-1.60963730478523
3.016	-1.57586624271236
3.018	-1.4819385215193
3.02	-1.60007505742494
3.022	-1.51597434107511
3.024	-1.43209558059235
3.026	-1.45350335894419
3.028	-1.39612448868015
3.03	-1.43209558059235
3.032	-0.966375442509092
3.034	-1.25835783889246
3.036	-0.82838042824704
3.038	-0.307223882307138
3.04	-1.37727593371259
3.042	-1.2038061434461
3.044	-1.3320632382178
3.046	-0.794449061934684
3.048	-1.44817903488964
3.05	-1.56113159190389
3.052	-1.49853883395826
3.054	-1.4049193273936
3.056	-1.041027870373
3.058	-1.13875088195395
3.06	-0.945568958921619
3.062	-0.779549284465876
3.064	-1.07411962754561
3.066	-0.956689754380945
3.068	-0.860398322574591
3.07	-1.34916074871513
3.072	-1.18028879781296
3.074	-1.06094547435743
3.076	-0.853158974530196
3.078	-1.00741230756741
3.08	-0.495736477605139
3.082	-0.772065835955451
3.084	-0.860398322574591
3.086	-1.22581951832274
3.088	-0.741907396759029
3.09	-1.32632577722104
3.092	-0.867615713560157
3.094	-1.55618492922136
3.096	-0.677395599649705
3.098	-1.22581951832274
3.1	-0.931590576261307
3.102	-1.1615172729396
3.104	-0.823981233137026
3.106	-1.04369442342447
3.108	-0.779549284465876
3.11	-0.966375442509092
3.112	-1.10410553899709
3.114	-1.07411962754561
3.116	-1.05830065171871
3.118	-1.03434681584047
3.12	-0.874811186383808
3.122	-1.06094547435743
3.124	-1.35482175270181
3.126	-1.17280198317275
3.128	-1.2973496058557
3.13	-1.24997721942542
3.132	-1.13875088195395
3.134	-1.2973496058557
3.136	-1.39391828693087
3.138	-1.32862306445803
3.14	-1.30667451134192
3.142	-1.7234483844118
3.144	-1.00334301224547
3.146	-1.41039180067706
3.148	-1.08721073875663
3.15	-0.838614251578808
3.152	-1.00062591571493
3.154	-0.931590576261307
3.156	-0.566271738549476
3.158	-0.596884138670475
3.16	-0.800383970431609
3.162	-0.806304621805623
3.164	-0.847351660861025
3.166	-0.703700956125216
3.168	-0.924569050812834
3.17	-1.08981902290837
3.172	-1.24155799506788
3.174	-0.823981233137026
3.176	-1.1066923714783
3.178	-0.993818340979243
3.18	-0.896266484556592
3.182	-0.734311429765918
3.184	-0.680504064877899
3.186	-0.719051592606767
3.188	-0.834233631257384
3.19	-0.64925414208744
3.192	-0.96222956965335
3.194	-0.719051592606767
3.196	-0.749480781673985
3.198	-0.787010346754699
3.2	-0.688259205939256
3.202	-0.614453089253364
3.204	-0.540230150725404
3.206	-0.794449061934684
3.208	-1.02361345219063
3.21	-0.577589297790403
3.212	-1.03032811009873
3.214	-0.853158974530196
3.216	-0.886278450154963
3.218	-0.593677672605952
3.22	-0.986989544840566
3.222	-0.920345766327771
3.224	-1.18898678710495
3.226	-0.816631515655945
3.228	-1.01687774221687
3.23	-1.08981902290837
3.232	-1.06094547435743
3.234	-0.82838042824704
3.236	-0.838614251578808
3.238	-1.01822657022227
3.24	-0.896266484556592
3.242	-0.976019234297732
3.244	-0.907629156568118
3.246	-0.891991127659785
3.248	-0.749480781673985
3.25	-0.823981233137026
3.252	-1.22946335875422
3.254	-1.30551160824129
3.256	-1.26193774076701
3.258	-1.35933685911143
3.26	-1.14510129576442
3.262	-1.12598888039851
3.264	-1.2973496058557
3.266	-1.20749297681699
3.268	-1.16025937197426
3.27	-1.16403064617848
3.272	-1.29968548109024
3.274	-1.19764543022675
3.276	-1.35820922271242
3.278	-1.21362173442218
3.28	-1.27381977817847
3.282	-1.48506520286184
3.284	-1.71472619383065
3.286	-1.42128083906548
3.288	-1.92814714289306
3.29	-1.67012625341407
3.292	-1.90662041830501
3.294	-1.99943205809677
3.296	-1.81913439219151
3.298	-1.99159845960575
3.3	-1.66100645753803
3.302	-1.7826923018908
3.304	-1.73210531092683
3.306	-1.71472619383065
3.308	-1.85047256016766
3.31	-1.54623871612926
3.312	-1.45880933095075
3.314	-1.66374944698556
3.316	-1.35482175270181
3.318	-1.3739271139091
3.32	-0.993818340979243
3.322	-1.19517554104041
3.324	-0.944174994249003
3.326	-1.1765490175758
3.328	-1.25596730942816
3.33	-1.43209558059235
3.332	-1.32056910843062
3.334	-1.23188862025901
3.336	-1.34348068655883
3.338	-1.22581951832274
3.34	-1.27973145956208
3.342	-1.31710587183366
3.344	-0.838614251578808
3.346	-1.37727593371259
3.348	-1.16403064617848
3.35	-1.31479319438833
3.352	-0.980139488759135
3.354	-1.23793791257897
3.356	-0.867615713560157
3.358	-1.13875088195395
3.36	-0.928784556527164
3.362	-0.695991489906287
3.364	-0.703700956125216
3.366	-0.711387643922891
3.368	-0.938590532731198
3.37	-1.08721073875663
3.372	-1.50574332700771
3.374	-1.30899799761513
3.376	-1.26193774076701
3.378	-1.21362173442218
3.38	-1.21362173442218
3.382	-1.21362173442218
3.384	-1.26193774076701
3.386	-1.28562363290379
3.388	-0.966375442509092
3.39	-0.938590532731198
3.392	-0.910461138084487
3.394	-0.938590532731198
3.396	-0.966375442509092
3.398	-0.948354309584354
3.4	-0.931590576261307
3.402	-0.760045657316311
3.404	-0.577589297790403
3.406	-0.641384124683985
3.408	-0.703700956125216
3.41	-0.680504064877899
3.412	-0.657101105375328
3.414	-0.62557476966239
3.416	-0.528761065061773
3.418	-0.520540489694751
3.42	-0.512296226512088
3.422	-0.787010346754699
3.424	-0.809259607321444
3.426	-0.831308798779565
3.428	-0.88198477992274
3.43	-0.838614251578808
3.432	-0.838614251578808
3.434	-0.342375138430791
3.436	-0.609672724381911
3.438	-0.528761065061773
3.44	-0.561407283084086
3.442	-0.593677672605952
3.444	-0.561407283084086
3.446	-0.917525917666824
3.448	-1.22581951832274
3.45	-1.00741230756741
3.452	-0.801865469099049
3.454	-0.577589297790403
3.456	-0.33362421525784
3.458	-0.0689970862360748
3.46	-1.23793791257897
3.462	-0.641384124683985
3.464	-0.838614251578808
3.466	-1.18898678710495
3.468	-1.041027870373
3.47	-0.88198477992274
3.472	-0.853158974530196
3.474	-0.823981233137026
3.476	-0.779549284465876
3.478	-0.324848724972686
3.48	-0.641384124683985
3.482	-0.271677622234868
3.484	-0.62557476966239
3.486	-0.711387643922891
3.488	-0.794449061934684
3.49	-0.703700956125216
3.492	-0.683608866672724
3.494	-0.66179823378163
3.496	-0.641384124683985
3.498	-0.657101105375328
3.5	-0.672726027356635
3.502	-0.641384124683985
3.504	-0.495736477605139
3.506	-0.641384124683985
3.508	-0.703700956125216
3.51	-0.813685417410046
3.512	-0.917525917666824
3.514	-0.821044006549612
3.516	-0.719051592606767
3.518	-0.809259607321444
3.52	-0.838614251578808
3.522	-0.445484583420433
3.524	-0.734311429765918
3.526	-0.695991489906287
3.528	-0.657101105375328
3.53	-0.794449061934684
3.532	-0.924569050812834
3.534	-0.377133963042684
3.536	-0.428542006243797
3.538	-0.479081499961065
3.54	-0.528761065061773
3.542	-0.672726027356635
3.544	-1.20134425831366
3.546	-0.959461375161147
3.548	-0.958075993211568
3.55	-0.956689754380945
3.552	-0.826914915430493
3.554	-0.688259205939256
3.556	-1.09372524930486
3.558	-0.18106690492648
3.56	-0.749480781673985
3.562	-0.479081499961065
3.564	-0.18106690492648
3.566	-0.734311429765918
3.568	-0.672726027356635
3.57	-0.65239569168723
3.572	-0.630327294265339
3.574	-0.609672724381911
3.576	-0.561407283084086
3.578	-0.657101105375328
3.58	-0.672726027356635
3.582	-1.04768797272039
3.584	-0.764559962091125
3.586	-0.641384124683985
3.588	-0.993818340979243
3.59	-0.703700956125216
3.592	-0.853158974530196
3.594	-0.993818340979243
3.596	-0.324848724972686
3.598	-0.474066389428761
3.6	-0.577589297790403
3.602	-0.536957992363001
3.604	-0.411502923770747
3.606	0.00777100056361397
3.608	-0.377133963042684
3.61	-0.719051592606767
3.612	-0.495736477605139
3.614	-0.680504064877899
3.616	-0.853158974530196
3.618	-1.28562363290379
3.62	-1.06754295034559
3.622	-1.07411962754561
3.624	-1.08067554425639
3.626	-1.14510129576442
3.628	-1.20749297681699
3.63	-1.15143136903825
3.632	-1.09372524930486
3.634	-1.03434681584047
3.636	-1.35482175270181
3.638	-1.08721073875663
3.64	-1.15774113983115
3.642	-1.22581951832274
3.644	-1.03434681584047
3.646	-0.672726027356635
3.648	-0.561407283084086
3.65	-0.65239569168723
3.652	-0.738871722007593
3.654	-0.823981233137026
3.656	-0.794449061934684
3.658	-0.896266484556592
3.66	-1.14452482650805
3.662	-1.32056910843062
3.664	-1.29947325696633
3.666	-0.641384124683985
3.668	0.231289383674659
3.67	-1.49919524703757
3.672	-1.21250889784594
3.674	-1.85012194988265
3.676	-1.61956057188518
3.678	-1.34141047694487
3.68	-0.59804920130768
3.682	-1.51782681997444
3.684	-0.821311173672542
3.686	-0.627015809181802
3.688	-0.225861574123356
3.69	-0.0220860112262606
3.692	-0.291115613590659
3.694	-0.66989196557501
3.696	-0.632772311658608
3.698	-0.59804920130768
3.7	-0.386545872241092
3.702	-1.27812111908556
3.704	-0.900146373806628
3.706	-0.69809633286455
3.708	-0.879378729488789
3.71	-1.05010464086054
3.712	-1.20581803477504
3.714	-1.35173629268281
3.716	-1.09786009509288
3.718	-1.65850757690322
3.72	-0.847880180703182
3.722	-1.48032525700318
3.724	-0.479081499961066
3.726	-0.355059981175433
3.728	-0.225861574123356
3.73	-0.323250538703047
3.732	-0.417710139845385
3.734	-0.5092924318474
3.736	-0.59804920130768
3.738	-0.684031965034293
3.74	-1.26734837816194
3.742	-1.70754111265839
3.744	-1.28455377797581
3.746	-0.725999119454375
3.748	-0.868925610483367
3.75	-1.00124373517589
3.752	-1.17427895412886
3.754	-1.33518467994035
3.756	-1.48032525700318
3.758	-1.28241213626359
3.76	-1.0621465641906
3.762	-0.712085305572825
3.764	-0.725999119454375
3.766	-0.739838010592397
3.768	-0.684031965034293
3.77	-0.627015809181802
3.772	-0.684031965034293
3.774	-0.739838010592397
